S132394549,Merlin,Falco columbarius,11947,1,US-VT,Chittenden,L18700817,Burlington Country Club,44.4663761,-73.1953812,2023-04-01,01:47 PM,eBird - Stationary Count,2,0,,,2
S177764386,Merlin,Falco columbarius,11947,1,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-28,05:19 AM,eBird - Traveling Count,129,1,2.687,,1,,,"Mid 60s, party cloudy, calm breeze. Western shore and power line cut"
S196574274,Merlin,Falco columbarius,11947,1,US-VT,Chittenden,L165376,Delta Park IBA,44.5333652,-73.2777677,2024-09-26,05:18 PM,eBird - Traveling Count,89,1,1.967,,2,,,"63F, partly cloudy, 6mph southwest wind"
S123606952,Merlin,Falco columbarius,11947,1,US-VT,Chittenden,L21737325,Home - Actual location within 300 meters,44.454052,-73.201428,2022-12-07,03:38 PM,eBird - Casual Observation,,0,,,1,,"Perched outside of my ground floor window, examining the backyard for about two minutes. Light rain, heavy fog."
S134453053,Merlin,Falco columbarius,11947,2,US-VT,Chittenden,L21737325,Home - Actual location within 300 meters,44.454052,-73.201428,2023-04-21,08:47 AM,eBird - Casual Observation,,0,,,1,,"Two circled around above me 3 times, one carrying a small object (possibly a passerine) and the other seemingly chasing the first. Low and fast flying through residential neighborhood","Cloudy, high 40s"
S168925390,Merlin,Falco columbarius,11947,1,US-VT,Chittenden,L21737325,Home - Actual location within 300 meters,44.454052,-73.201428,2024-04-16,02:17 PM,eBird - Casual Observation,,0,,,1
S166226011,Merlin,Falco columbarius,11947,1,US-IL,Cook,L5883328,Clark Square Park,42.032989,-87.669795,2024-03-28,07:35 AM,eBird - Stationary Count,11,1,,,1,,,"30F, mostly cloudy but clear along sunrise horizon, 7 mph SW wind"
S150437303,Merlin,Falco columbarius,11947,1,US-VT,Grand Isle,L393582,Roy Marsh Wildlife Management Area & Roy Marsh Trail,44.6439509,-73.3154778,2023-09-21,05:21 PM,eBird - Traveling Count,73,1,2.414,,1,,,"Low 60s F, sunny"
S167732011,Merlin,Falco columbarius,11947,1,US-VT,Orleans,L7199169,Newport Bikepath,44.9749356,-72.1866308,2024-04-08,12:00 PM,eBird - Casual Observation,,0,,,1,,,"Incidental list while staking out the solar eclipse over the course of 4 hours    Sunny, high around 60 F, constant light wind of about 5 mph    Solar eclipse totality lasted about 3 minutes and 30 seconds at this location. Temperature dropped a noticeable amount, possibly 5 degrees. The light wind completely stopped.    Across all waterfowl species and the gulls, there was a noticeable spike in flying about the lake in the 2-10 minutes after eclipse totality ended"
S138473459,Merlin,Falco columbarius,11947,1,US-VT,Rutland,L22580890,"33 Mechanic St, Fair Haven US-VT 43.60275, -73.27011",43.602748,-73.270108,2023-05-20,06:43 AM,eBird - Stationary Count,14,0,,,1,,,"Overcast, mid 50s"
S151695399,Merlin,Falco columbarius,11947,1,US-VT,Rutland,L22580890,"33 Mechanic St, Fair Haven US-VT 43.60275, -73.27011",43.602748,-73.270108,2023-10-08,09:17 AM,eBird - Stationary Count,11,1,,,1,,,"Overcast, breeze, low 50s. Day after rains"
S199437848,Merlin,Falco columbarius,11947,1,US-VT,Rutland,L109531,West Rutland Marsh IBA,43.6129,-73.0593,2024-10-19,08:55 AM,eBird - Stationary Count,15,1,,,1,,,"Sunny, 35F. Boardwalk and feeders"
S146627990,Merlin,Falco columbarius,11947,1,US-VT,Washington,L26437579,"Sugarbush Resort trail to the top, Warren US-VT (44.1325,-72.9072)",44.132453,-72.907159,2023-08-06,11:37 AM,eBird - Traveling Count,139,1,3.219,,3,,,Hike to the top
S123874224,Merlin (Taiga),Falco columbarius columbarius,11955,1,US-VT,Chittenden,L21737325,Home - Actual location within 300 meters,44.454052,-73.201428,2022-12-12,02:42 PM,eBird - Stationary Count,19,1,,,1,,"My fourth sighting of this Merlin in the past week in my residential backyard, and it’s now clear that it’s the taiga subspecies. Long tail when in flight, dark outer feathers with very white under tail and vent feathers. Exterior wing feathers are gray. White chest feathers with speckled brown. Gray head with white streaks. Flies with rapid wingbeats, and swoops down a few feet while already in lateral flight movement to hunt (possible targeting a black-capped chickadee). Wingspan about 2 feet across. Flies low to the ground, from about 20 feet above to a mere 2 or 3 feet. Superb angling to avoid backyard objects and trees. Have seen it perch on tree branches for no more than 2 minutes before flying away.","Clear skies, low 20s"
S141990908,Peregrine Falcon,Falco peregrinus,11997,1,US-VT,Chittenden,L165351,Red Rocks Park,44.4453,-73.2279,2023-06-18,04:00 PM,eBird - Casual Observation,,0,,,1,,Soared right over head at lower end of lake trail,"Breezy, overcast, mid 60s F"
S147174332,Peregrine Falcon,Falco peregrinus,11997,1,US-VT,Chittenden,L8003350,Sunset Hill Rd.,44.4125552,-73.0913324,2023-08-13,02:03 PM,eBird - Traveling Count,95,1,1.601,,1,,,High 70s F. Intermittent light showers and sun. Thunderstorms to the south. Road and field path from Five Tree Hill parking.
S196583816,Peregrine Falcon,Falco peregrinus,11997,1,US-NY,Essex,L123040,Four Brothers Islands Preserve,44.42861,-73.33444,2024-09-25,01:50 PM,eBird - Traveling Count,44,1,7.61,,26,,,Second leg of Lake Champlain pelagic aboard UVM’s research vessel the Marcelle Melosira. Most birds were observed at the Four Brothers Islands.
S133541891,falcon sp.,Falco sp.,12024,1,US-VT,Chittenden,L2298981,Lagoon Road,44.3308753,-73.1263196,2023-04-12,04:02 PM,eBird - Stationary Count,75,1,,,1,,Too far to tell if Merlin or kestrel,"Partly cloudy, low 70s, slight breeze. Greater and lesser yellowlegs in the flooded part of the field, always moving away from Canada geese"
S147652862,diurnal raptor sp.,Accipitriformes/Falconiformes sp.,12025,1,MX-OAX,Pochutla,L26664121,Bahía del Orgáno-Parque Nacional Huatulco,15.7371992,-96.1454344,2021-10-08,10:10 AM,eBird - Casual Observation,,0,,,3,,Likely immature gray hawk or roadside hawk,,605041271 605041281
S139543628,Rose-ringed Parakeet,Psittacula krameri,12232,X,TR-34,,L1489571,Gezi Parkı,41.0389239,28.9869929,2023-05-27,08:20 AM,eBird - Stationary Count,5,1,,,1
S140236626,Rose-ringed Parakeet,Psittacula krameri,12232,X,TR-34,,L13632101,Yenikapı,41.0016575,28.9541485,2023-05-27,12:56 PM,eBird - Stationary Count,5,1,,,2
S147623468,Yellow-collared Lovebird,Agapornis personatus,12632,2,TZ-26,,L1044008,Tarangire NP,-4.002641,35.9783363,2015-10-05,10:00 AM,eBird - Casual Observation,,0,,,1,,,Incidental list from whole day,604903741
S147508161,Monk Parakeet,Myiopsitta monachus,12701,1,MX-PUE,Puebla,L5790645,Zona Histórica de Los Fuertes,19.0550194,-98.183527,2021-09-28,11:00 AM,eBird - Casual Observation,,0,,,2,,,,605035371
S176945718,Olive-sided Flycatcher,Contopus cooperi,16723,1,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-25,05:39 AM,eBird - Traveling Count,165,1,2.249,,1,,Distinct dark vest with clear white stripe down the breast. Very upward and long-bodied flycatcher with a proportionally short tail. Prominently perched. Located at northern powerline fields,"Sunny, 50F. Western and southern fields. Very melodious morning."
S147393898,Eastern Wood-Pewee,Contopus virens,16757,2,US-VT,Addison,L165348,Fort Cassin / Porter Bay,44.2206227,-73.3140314,2023-08-16,09:12 AM,eBird - Stationary Count,20,1,,,1,,Heard only,"High 60s F, steady rain"
S145911278,Eastern Wood-Pewee,Contopus virens,16757,1,US-MA,Barnstable,L26269055,Little Island,41.609303,-70.649947,2023-07-29,10:48 AM,eBird - Traveling Count,53,1,1.002,,1,,,"Breezy, partly cloudy, low 80s"
S146079271,Eastern Wood-Pewee,Contopus virens,16757,X,US-MA,Barnstable,L4012607,"Old Silver Beach, Falmouth",41.6255962,-70.6399012,2023-07-31,07:11 AM,eBird - Traveling Count,20,1,.278,,1,,,"Low 60s, high tide. Marsh side"
S179337783,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L32839862,"838–1108 O'Neil Rd, Hinesburg US-VT (44.3416,-73.1577)",44.341611,-73.15767,2024-06-04,05:52 AM,eBird - Stationary Count,125,1,,,1,S Singing Bird,,"Mid 60s, clear skies, very light southerly breeze. Birded with Jim Mead for a while and briefly with Gail W."
S178340487,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L5912437,Carse Wetlands (UVM Natural Area),44.3088637,-73.1266308,2024-05-31,05:52 AM,eBird - Traveling Count,63,1,1.096,,1,S Singing Bird,,"50F, sunny. Traveled the trail and left at sign number 4 to the power lines. Many ticks"
S176945718,Eastern Wood-Pewee,Contopus virens,16757,2,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-25,05:39 AM,eBird - Traveling Count,165,1,2.249,,1,S Singing Bird,,"Sunny, 50F. Western and southern fields. Very melodious morning."
S177764386,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-28,05:19 AM,eBird - Traveling Count,129,1,2.687,,1,S Singing Bird,,"Mid 60s, party cloudy, calm breeze. Western shore and power line cut"
S148199380,Eastern Wood-Pewee,Contopus virens,16757,3,US-VT,Chittenden,L165376,Delta Park IBA,44.5333652,-73.2777677,2023-08-27,07:40 AM,eBird - Stationary Count,20,0,,,1,,Heard only,"Mid 60s, overcast. On the bike path bridge over Winooski"
S148205995,Eastern Wood-Pewee,Contopus virens,16757,X,US-VT,Chittenden,L247930,Derway Island Nature Preserve,44.5341724,-73.2674849,2023-08-27,08:30 AM,eBird - Traveling Count,40,1,.805,,1,,Heard many,Mosquitoes
S142710994,Eastern Wood-Pewee,Contopus virens,16757,2,US-VT,Chittenden,L10006347,Five Tree Hill Country Park,44.4107003,-73.1093144,2023-06-25,03:58 PM,eBird - Traveling Count,44,1,.606,,1,,Heard only,"Low 80s, humid, thickening wildfire smoke but otherwise would be sunny"
S147934415,Eastern Wood-Pewee,Contopus virens,16757,X,US-VT,Chittenden,L751953,Gillett Pond - Richmond (30 acres),44.3540093,-72.9637755,2023-08-23,02:00 PM,eBird - Stationary Count,60,1,,,1,,,"Low 70s, sunny. At the pull off where open water transitions to marsh vegetation"
S147939330,Eastern Wood-Pewee,Contopus virens,16757,3,US-VT,Chittenden,L165276,Green Mountain Audubon Nature Center,44.3469916,-72.9963831,2023-08-23,02:42 PM,eBird - Stationary Count,20,1,,,1,,Heard only,"Sunny, low 70s. At the beaver pond"
S193539736,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L165276,Green Mountain Audubon Nature Center,44.3469916,-72.9963831,2024-09-01,06:40 AM,eBird - Traveling Count,87,1,2.774,,1,,,"Mid 60sF, morning fog, heavy mosquitos until the sun rose high enough"
S148177224,Eastern Wood-Pewee,Contopus virens,16757,2,US-VT,Chittenden,L21737325,Home - Actual location within 300 meters,44.454052,-73.201428,2023-08-26,03:10 PM,eBird - Stationary Count,30,1,,,1,,,"Low 70s, partly cloudy with thunderstorms within hearing distance"
S187373715,Eastern Wood-Pewee,Contopus virens,16757,3,US-VT,Chittenden,L3004435,LaPlatte Headwaters Town Forest,44.2982505,-73.0942713,2024-07-17,07:22 AM,eBird - Traveling Count,64,1,1.609,,1,,,"Partly cloudy, 70F"
S145398875,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L208970,LaPlatte River and Marshes (S of Bay Road),44.3929279,-73.2312618,2023-07-23,10:23 AM,eBird - Traveling Count,60,1,1.095,,1,,,"High 70s, sunny. Many mosquitoes and frogs along trail"
S176705658,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L208970,LaPlatte River and Marshes (S of Bay Road),44.3929279,-73.2312618,2024-05-24,06:20 AM,eBird - Traveling Count,68,1,.881,,1,S Singing Bird,,"Sunny, 60F"
S186942736,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L208970,LaPlatte River and Marshes (S of Bay Road),44.3929279,-73.2312618,2024-07-14,07:27 AM,eBird - Traveling Count,101,1,1.734,,1,,,"75F, sunny"
S177224797,Eastern Wood-Pewee,Contopus virens,16757,3,US-VT,Chittenden,L247935,Macrae Farm Park,44.5238874,-73.231665,2024-05-26,05:37 AM,eBird - Traveling Count,132,1,2.012,,1,S Singing Bird,,"Sunny, mid 50s F. Many mosquitoes before the sunlight rose above the horizon."
S145316937,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L165333,Mt. Philo State Park,44.2784,-73.216,2023-07-22,04:48 PM,eBird - Casual Observation,,0,,,3,,Heard only,"Overcast, high 70s"
S178142427,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L22532744,"Neighborhood (Including areas of Proctor Ave, Rice HS, Hadley Rd, Joy Dr, Farrell St, and inbetween locations))",44.4520007,-73.2034663,2024-05-30,05:36 AM,eBird - Stationary Count,10,1,,,1,,Neighborhood lifer
S148113826,Eastern Wood-Pewee,Contopus virens,16757,X,US-VT,Chittenden,L165351,Red Rocks Park,44.4453,-73.2279,2023-08-26,07:30 AM,eBird - Stationary Count,26,1,,,1,,Heard many,"Overcast, light woodland fog, high 60s. Witnessed tree of approx. 80 ft and 1 dbh collapse in half. Activity of feeding chickadee and warbler flock noticeably quieted down in the 30 seconds proceeding it"
S191626785,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Chittenden,L8032680,Saint Michael's College Natural Area,44.4966632,-73.1523212,2024-08-16,06:56 AM,eBird - Traveling Count,31,1,.641,,1,,,"High 60s, smoky skies. Terrible mosquitoes"
S147010089,Eastern Wood-Pewee,Contopus virens,16757,5,US-VT,Chittenden,L236335,Shelburne Farms,44.3958699,-73.2690485,2023-08-11,06:17 PM,eBird - Traveling Count,90,1,4.023,,3,,,"High 70s F, partly cloudy, light breeze. With Emily"
S146989754,Eastern Wood-Pewee,Contopus virens,16757,2,US-VT,Chittenden,L752168,Shelburne Pond - Shelburne (452 acres),44.3867927,-73.1592588,2023-08-11,12:27 PM,eBird - Traveling Count,38,1,.547,,3,,,"Partly cloud, low 70s, breezy. With Emily."
S147174332,Eastern Wood-Pewee,Contopus virens,16757,6,US-VT,Chittenden,L8003350,Sunset Hill Rd.,44.4125552,-73.0913324,2023-08-13,02:03 PM,eBird - Traveling Count,95,1,1.601,,1,,,High 70s F. Intermittent light showers and sun. Thunderstorms to the south. Road and field path from Five Tree Hill parking.
S193681988,Eastern Wood-Pewee,Contopus virens,16757,3,US-VT,Chittenden,L16858752,Wheeler Nature Park,44.4419613,-73.1704044,2024-09-02,06:31 AM,eBird - Traveling Count,110,1,1.84,,1,,,"High 50sF, mostly sunny. Great morning feeding activity"
S144550397,Eastern Wood-Pewee,Contopus virens,16757,1,US-IL,Cook,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",41.9633833,-87.6344204,2023-07-14,03:20 PM,eBird - Traveling Count,138,1,2.414,,2,,,Birding with Ian
S179004189,Eastern Wood-Pewee,Contopus virens,16757,1,US-NY,Essex,L32766975,"Sucker Brook Trail, Ticonderoga US-NY 43.79455, -73.65268",43.794554,-73.652676,2024-06-02,12:05 PM,eBird - Casual Observation,,0,,,2,,,Incidental list while hiking along Pharaoh Lake and south to the county line
S177508000,Eastern Wood-Pewee,Contopus virens,16757,2,US-VT,Franklin,L1559314,Rock River WMA,44.996611,-73.0724716,2024-05-27,05:46 AM,eBird - Traveling Count,65,1,.919,,1,,,"Overcast, 60F, breeze up to 10mph"
S145419171,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Grand Isle,L9780763,Butternut Hill Natural Area,44.7719888,-73.318473,2023-07-23,02:35 PM,eBird - Stationary Count,25,1,,,1,,,"On the shale beach. High 70s, sunny with clouds approaching from west"
S153250998,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Grand Isle,L393582,Roy Marsh Wildlife Management Area & Roy Marsh Trail,44.6439509,-73.3154778,2023-10-28,08:00 AM,eBird - Traveling Count,112,1,3.117,,13,,Clearly heard calling,"Clouds, then rain, 63°F, winds out of the south at 9 mph"
S190299810,Eastern Wood-Pewee,Contopus virens,16757,3,US-MI,Grand Traverse,L1197287,Old Mission Point Park/Lighthouse Park,44.9918576,-85.477404,2024-08-05,06:23 AM,eBird - Traveling Count,39,1,1.132,,1,,,"65F, partly cloudy, sunrise"
S190170144,Eastern Wood-Pewee,Contopus virens,16757,2,US-MI,Grand Traverse,L5464860,Pelizzari Natural Area,44.786404,-85.5670166,2024-08-04,07:54 AM,eBird - Traveling Count,60,1,1.839,,1,,,"71F, mostly sunny"
S190801621,Eastern Wood-Pewee,Contopus virens,16757,1,US-MI,Luce,L1811900,Tahquamenon Falls SP--Upper Falls,46.5785478,-85.253135,2024-08-09,04:27 PM,eBird - Casual Observation,,0,,,1
S138473459,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Rutland,L22580890,"33 Mechanic St, Fair Haven US-VT 43.60275, -73.27011",43.602748,-73.270108,2023-05-20,06:43 AM,eBird - Stationary Count,14,0,,,1,,Hard only,"Overcast, mid 50s"
S151695399,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Rutland,L22580890,"33 Mechanic St, Fair Haven US-VT 43.60275, -73.27011",43.602748,-73.270108,2023-10-08,09:17 AM,eBird - Stationary Count,11,1,,,1,,"Clear and identifiable “peweee” call, repeating every 5-15 seconds for a 2-minute period","Overcast, breeze, low 50s. Day after rains"
S146969434,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Washington,L751883,Blueberry Lake - Warren (48 acres),44.0775,-72.834,2023-08-11,06:31 AM,eBird - Traveling Count,149,1,1.523,,2,,Heard only,"Partly cloudy, low 60s"
S142154373,Eastern Wood-Pewee,Contopus virens,16757,3,US-VT,Washington,L304801,Chickering Bog Natural Area,44.325001,-72.48196,2023-06-19,12:59 PM,eBird - Stationary Count,39,1,,,2,,Heard only,"Mostly cloudy, mid 70s, light breeze, many frogs"
S146746930,Eastern Wood-Pewee,Contopus virens,16757,1,US-VT,Washington,L26426530,Sugarbush Resort Parking Area,44.135787,-72.889587,2023-08-08,07:00 AM,eBird - Traveling Count,20,1,.805,,1,,Heard only,"High 60s, low clouds, post rain"
S179337783,Alder Flycatcher,Empidonax alnorum,16784,2,US-VT,Chittenden,L32839862,"838–1108 O'Neil Rd, Hinesburg US-VT (44.3416,-73.1577)",44.341611,-73.15767,2024-06-04,05:52 AM,eBird - Stationary Count,125,1,,,1,S Singing Bird,,"Mid 60s, clear skies, very light southerly breeze. Birded with Jim Mead for a while and briefly with Gail W."
S178340487,Alder Flycatcher,Empidonax alnorum,16784,5,US-VT,Chittenden,L5912437,Carse Wetlands (UVM Natural Area),44.3088637,-73.1266308,2024-05-31,05:52 AM,eBird - Traveling Count,63,1,1.096,,1,S Singing Bird,,"50F, sunny. Traveled the trail and left at sign number 4 to the power lines. Many ticks"
S176945718,Alder Flycatcher,Empidonax alnorum,16784,5,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-25,05:39 AM,eBird - Traveling Count,165,1,2.249,,1,S Singing Bird,,"Sunny, 50F. Western and southern fields. Very melodious morning."
S177764386,Alder Flycatcher,Empidonax alnorum,16784,2,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-28,05:19 AM,eBird - Traveling Count,129,1,2.687,,1,S Singing Bird,,"Mid 60s, party cloudy, calm breeze. Western shore and power line cut"
S176705658,Alder Flycatcher,Empidonax alnorum,16784,2,US-VT,Chittenden,L208970,LaPlatte River and Marshes (S of Bay Road),44.3929279,-73.2312618,2024-05-24,06:20 AM,eBird - Traveling Count,68,1,.881,,1,S Singing Bird,,"Sunny, 60F"
S177224797,Alder Flycatcher,Empidonax alnorum,16784,1,US-VT,Chittenden,L247935,Macrae Farm Park,44.5238874,-73.231665,2024-05-26,05:37 AM,eBird - Traveling Count,132,1,2.012,,1,S Singing Bird,,"Sunny, mid 50s F. Many mosquitoes before the sunlight rose above the horizon."
S179005014,Alder Flycatcher,Empidonax alnorum,16784,1,US-NY,Warren,L32766871,"Pharoah Rd, Adirondack US-NY (43.7611,-73.6896)",43.761095,-73.689583,2024-06-01,10:32 AM,eBird - Casual Observation,,0,,,2,,,Incidental list while hiking
S146897362,Alder Flycatcher,Empidonax alnorum,16784,1,US-VT,Washington,L11554935,Boyce Hill Town Forest,44.2520638,-72.8488222,2023-08-10,06:34 AM,eBird - Traveling Count,141,1,1.838,,2,,,"Early morning, partly cloudy, high 60s"
S178340487,Willow Flycatcher,Empidonax traillii,16785,1,US-VT,Chittenden,L5912437,Carse Wetlands (UVM Natural Area),44.3088637,-73.1266308,2024-05-31,05:52 AM,eBird - Traveling Count,63,1,1.096,,1,S Singing Bird,,"50F, sunny. Traveled the trail and left at sign number 4 to the power lines. Many ticks"
S176945718,Willow Flycatcher,Empidonax traillii,16785,1,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-25,05:39 AM,eBird - Traveling Count,165,1,2.249,,1,S Singing Bird,,"Sunny, 50F. Western and southern fields. Very melodious morning."
S177764386,Willow Flycatcher,Empidonax traillii,16785,1,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-28,05:19 AM,eBird - Traveling Count,129,1,2.687,,1,S Singing Bird,,"Mid 60s, party cloudy, calm breeze. Western shore and power line cut"
S177224797,Willow Flycatcher,Empidonax traillii,16785,5,US-VT,Chittenden,L247935,Macrae Farm Park,44.5238874,-73.231665,2024-05-26,05:37 AM,eBird - Traveling Count,132,1,2.012,,1,S Singing Bird,,"Sunny, mid 50s F. Many mosquitoes before the sunlight rose above the horizon."
S190045326,Willow Flycatcher,Empidonax traillii,16785,1,US-IL,Cook,L90360,Helmick Nature Preserve / Butterfield Creek Wetlands,41.4993211,-87.7601624,2024-08-03,09:00 AM,eBird - Stationary Count,50,1,,,2,,,"Sunny, 81F"
S190075883,Willow Flycatcher,Empidonax traillii,16785,1,US-IL,Cook,L344054,Lake Calumet area--Deadstick Pond,41.6708602,-87.5741673,2024-08-03,10:47 AM,eBird - Stationary Count,50,1,,,2,,,Lifer stilt and pec for Ian. He fell in the mud but saved my scope :P
S144664814,Willow Flycatcher,Empidonax traillii,16785,1,US-IL,Cook,L393581,"Techny Basin Conservation Area, Glenview",42.1006584,-87.8073907,2023-07-15,06:27 PM,eBird - Traveling Count,60,1,1.609,,2
S147010089,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16791,1,US-VT,Chittenden,L236335,Shelburne Farms,44.3958699,-73.2690485,2023-08-11,06:17 PM,eBird - Traveling Count,90,1,4.023,,3,,,"High 70s F, partly cloudy, light breeze. With Emily"
S146989754,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16791,1,US-VT,Chittenden,L752168,Shelburne Pond - Shelburne (452 acres),44.3867927,-73.1592588,2023-08-11,12:27 PM,eBird - Traveling Count,38,1,.547,,3,,,"Partly cloud, low 70s, breezy. With Emily."
S147174332,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16791,1,US-VT,Chittenden,L8003350,Sunset Hill Rd.,44.4125552,-73.0913324,2023-08-13,02:03 PM,eBird - Traveling Count,95,1,1.601,,1,,,High 70s F. Intermittent light showers and sun. Thunderstorms to the south. Road and field path from Five Tree Hill parking.
S193681988,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16791,1,US-VT,Chittenden,L16858752,Wheeler Nature Park,44.4419613,-73.1704044,2024-09-02,06:31 AM,eBird - Traveling Count,110,1,1.84,,1,,,"High 50sF, mostly sunny. Great morning feeding activity"
S144664814,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16791,1,US-IL,Cook,L393581,"Techny Basin Conservation Area, Glenview",42.1006584,-87.8073907,2023-07-15,06:27 PM,eBird - Traveling Count,60,1,1.609,,2
S190756020,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16791,1,US-MI,Mackinac,L3694104,Birge Nature Preserve--Woodland Trail and Northern Wetlands,46.0064712,-84.473995,2024-08-09,08:32 AM,eBird - Traveling Count,34,1,1.094,,1,,,"Sunny, mid 60s"
S146969434,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16791,1,US-VT,Washington,L751883,Blueberry Lake - Warren (48 acres),44.0775,-72.834,2023-08-11,06:31 AM,eBird - Traveling Count,149,1,1.523,,2,,,"Partly cloudy, low 60s"
S147407339,Least Flycatcher,Empidonax minimus,16796,1,US-VT,Addison,L26609322,Woodcock Meadows,44.088554,-73.329609,2023-08-16,11:30 AM,eBird - Stationary Count,30,1,,,1,,Lifer,"Low 70s, bright overcast"
S176945718,Least Flycatcher,Empidonax minimus,16796,6,US-VT,Chittenden,L751908,Colchester Pond - Colchester (186 acres),44.5546324,-73.1198448,2024-05-25,05:39 AM,eBird - Traveling Count,165,1,2.249,,1,S Singing Bird,,"Sunny, 50F. Western and southern fields. Very melodious morning."
S193681988,Least Flycatcher,Empidonax minimus,16796,3,US-VT,Chittenden,L16858752,Wheeler Nature Park,44.4419613,-73.1704044,2024-09-02,06:31 AM,eBird - Traveling Count,110,1,1.84,,1,,,"High 50sF, mostly sunny. Great morning feeding activity"
S177508000,Least Flycatcher,Empidonax minimus,16796,3,US-VT,Franklin,L1559314,Rock River WMA,44.996611,-73.0724716,2024-05-27,05:46 AM,eBird - Traveling Count,65,1,.919,,1,S Singing Bird,,"Overcast, 60F, breeze up to 10mph"
S190750847,Least Flycatcher,Empidonax minimus,16796,1,US-MI,Mackinac,L2194405,Birge Nature Preserve--Loon Lake Trail,46.00144,-84.47449,2024-08-09,07:31 AM,eBird - Stationary Count,51,1,,,1,,,"Sunny, low 60s"
S179005014,Least Flycatcher,Empidonax minimus,16796,1,US-NY,Warren,L32766871,"Pharoah Rd, Adirondack US-NY (43.7611,-73.6896)",43.761095,-73.689583,2024-06-01,10:32 AM,eBird - Casual Observation,,0,,,2,,,Incidental list while hiking
S144189686,Western Flycatcher (Pacific-slope),Empidonax difficilis [difficilis Group],16809,X,US-CA,San Diego,L418752,Tijuana River Valley--Bird & Butterfly Garden (Myers Ranch),32.5538589,-117.084619,2023-07-10,04:00 PM,eBird - Traveling Count,115,1,1.106,,1,,Many,"Low 70s, mostly sunny"
S148177224,Empidonax sp.,Empidonax sp.,16830,1,US-VT,Chittenden,L21737325,Home - Actual location within 300 meters,44.454052,-73.201428,2023-08-26,03:10 PM,eBird - Stationary Count,30,1,,,1,,"Acrobatically maneuvered around my head 1ft away, then perched 4 ft away. I was so taken aback by it all that I forgot to take note of identifiable features! I did notice its bold, complete white eye ring, distinct white wing bars on contrasting black wings. I don’t recall the belly being very white, but rather olive/ drab yellowish - but am not entirely sure. I lean towards it being a yellow-bellied flycatcher, but will never identifiably know.","Low 70s, partly cloudy with thunderstorms within hearing distance"
S146989754,Empidonax sp.,Empidonax sp.,16830,1,US-VT,Chittenden,L752168,Shelburne Pond - Shelburne (452 acres),44.3867927,-73.1592588,2023-08-11,12:27 PM,eBird - Traveling Count,38,1,.547,,3,,,"Partly cloud, low 70s, breezy. With Emily."
S144189686,Black Phoebe,Sayornis nigricans,16831,3,US-CA,San Diego,L418752,Tijuana River Valley--Bird & Butterfly Garden (Myers Ranch),32.5538589,-117.084619,2023-07-10,04:00 PM,eBird - Traveling Count,115,1,1.106,,1,,,"Low 70s, mostly sunny"
S144087257,Black Phoebe,Sayornis nigricans,16831,1,US-CA,San Diego,L3239468,Tijuana Slough NWR--Visitor Center Area,32.5747927,-117.1259019,2023-07-09,04:33 PM,eBird - Traveling Count,57,1,1.521,,1,,,"70F, sunny, light breeze"
